fuente,dpto_ccdgo,tipo_id,columna,v,ptgf_column,kx2f_column,numero,v_kx2f,tipo_kx2f,rel
ptgf,25,microcredito,generomontommicro,58661160557.46,generomontommicro,_72_monto_microcr_dito_mujeres,72,58661160557.46,microcredito,0.0
ptgf,44,microcredito,generomontommicro,7704059534.2,generomontommicro,_72_monto_microcr_dito_mujeres,72,7704059534.2,microcredito,0.0
ptgf,47,microcredito,generomontommicro,29904257749.0,generomontommicro,_72_monto_microcr_dito_mujeres,72,29904257749.0,microcredito,0.0
ptgf,66,microcredito,generomontommicro,17448690194.57,generomontommicro,_72_monto_microcr_dito_mujeres,72,17448690194.57,microcredito,0.0
ptgf,68,microcredito,generomontommicro,85235684759.6,generomontommicro,_72_monto_microcr_dito_mujeres,72,69298856340.43,microcredito,0.18697366559696776
ptgf,70,microcredito,generomontommicro,21767723488.0,generomontommicro,_72_monto_microcr_dito_mujeres,72,21767723488.0,microcredito,0.0
ptgf,76,microcredito,generomontommicro,128466189241.95001,generomontommicro,_72_monto_microcr_dito_mujeres,72,111828692430.55,microcredito,0.129508759538787
ptgf,95,microcredito,generomontommicro,3071401449.0,generomontommicro,_72_monto_microcr_dito_mujeres,72,3071401449.0,microcredito,0.0
ptgf,05,microcredito,generonrohmicro,13988.0,generonrohmicro,_73_nro_microcr_dito_hombres,73,13332.0,microcredito,0.046897340577637975
ptgf,20,microcredito,generonrohmicro,3744.0,generonrohmicro,_73_nro_microcr_dito_hombres,73,3153.0,microcredito,0.1578525641025641
ptgf,27,microcredito,generonrohmicro,733.0,generonrohmicro,_73_nro_microcr_dito_hombres,73,733.0,microcredito,0.0
ptgf,41,microcredito,generonrohmicro,8001.0,generonrohmicro,_73_nro_microcr_dito_hombres,73,7211.0,microcredito,0.0987376577927759
ptgf,63,microcredito,generonrohmicro,2020.0,generonrohmicro,_73_nro_microcr_dito_hombres,73,2020.0,microcredito,0.0
ptgf,94,microcredito,generonrohmicro,75.0,generonrohmicro,_73_nro_microcr_dito_hombres,73,75.0,microcredito,0.0
ptgf,05,transacciones_corresponsales_fisicos,montogiroenv,2123050191.0,montogiroenv,_8_monto_giros_enviados,8,2161440191.0,transacciones_corresponsales_fisicos,0.018082474056780318
ptgf,08,transacciones_corresponsales_fisicos,montogiroenv,1841040024.0,montogiroenv,_8_monto_giros_enviados,8,1841040024.0,transacciones_corresponsales_fisicos,0.0
ptgf,13,transacciones_corresponsales_fisicos,montogiroenv,394511928.0,montogiroenv,_8_monto_giros_enviados,8,394511928.0,transacciones_corresponsales_fisicos,0.0
ptgf,19,transacciones_corresponsales_fisicos,montogiroenv,261279517.0,montogiroenv,_8_monto_giros_enviados,8,263659517.0,transacciones_corresponsales_fisicos,0.00910901867596456
ptgf,25,transacciones_corresponsales_fisicos,montogiroenv,1363044413.0,montogiroenv,_8_monto_giros_enviados,8,1374226903.0,transacciones_corresponsales_fisicos,0.008204054022999762
ptgf,41,transacciones_corresponsales_fisicos,montogiroenv,631848548.0,montogiroenv,_8_monto_giros_enviados,8,654273548.0,transacciones_corresponsales_fisicos,0.03549109999695686
ptgf,50,transacciones_corresponsales_fisicos,montogiroenv,125177603.0,montogiroenv,_8_monto_giros_enviados,8,127077603.0,transacciones_corresponsales_fisicos,0.015178434116524822
ptgf,66,transacciones_corresponsales_fisicos,montogiroenv,438520124.0,montogiroenv,_8_monto_giros_enviados,8,445920124.0,transacciones_corresponsales_fisicos,0.016874938218342746
ptgf,85,transacciones_corresponsales_fisicos,montogiroenv,278466995.0,montogiroenv,_8_monto_giros_enviados,8,278466995.0,transacciones_corresponsales_fisicos,0.0
ptgf,88,transacciones_corresponsales_fisicos,montogiroenv,67696054.0,montogiroenv,_8_monto_giros_enviados,8,67696054.0,transacciones_corresponsales_fisicos,0.0
ptgf,97,transacciones_corresponsales_fisicos,montogiroenv,3367250.0,montogiroenv,_8_monto_giros_enviados,8,3367250.0,transacciones_corresponsales_fisicos,0.0
ptgf,99,transacciones_corresponsales_fisicos,montogiroenv,20742763.0,montogiroenv,_8_monto_giros_enviados,8,20742763.0,transacciones_corresponsales_fisicos,0.0
ptgf,05,transacciones_corresponsales_fisicos,montopago,4530427596783.08,montopago,_12_monto_pagos_corresponsales,12,3833706166023.1797,transacciones_corresponsales_fisicos,0.1537871240354048
ptgf,08,transacciones_corresponsales_fisicos,montopago,628262528550.2,montopago,_12_monto_pagos_corresponsales,12,633452865281.2,transacciones_corresponsales_fisicos,0.008261413812116725
ptgf,13,transacciones_corresponsales_fisicos,montopago,442945174273.11993,montopago,_12_monto_pagos_corresponsales,12,446803649924.12,transacciones_corresponsales_fisicos,0.008710955384787476
ptgf,19,transacciones_corresponsales_fisicos,montopago,367059127072.43005,montopago,_12_monto_pagos_corresponsales,12,370507483475.30005,transacciones_corresponsales_fisicos,0.009394552944026227
ptgf,25,transacciones_corresponsales_fisicos,montopago,1366826800138.45,montopago,_12_monto_pagos_corresponsales,12,1389242270296.3699,transacciones_corresponsales_fisicos,0.016399641970474527
ptgf,41,transacciones_corresponsales_fisicos,montopago,505461363202.62006,montopago,_12_monto_pagos_corresponsales,12,508682665242.62006,transacciones_corresponsales_fisicos,0.006372993614367917
ptgf,50,transacciones_corresponsales_fisicos,montopago,470653963221.38,montopago,_12_monto_pagos_corresponsales,12,476311990279.74,transacciones_corresponsales_fisicos,0.012021628415989003
ptgf,66,transacciones_corresponsales_fisicos,montopago,391106276214.86,montopago,_12_monto_pagos_corresponsales,12,394758104813.68005,transacciones_corresponsales_fisicos,0.00933717718407025
ptgf,85,transacciones_corresponsales_fisicos,montopago,203260994376.22,montopago,_12_monto_pagos_corresponsales,12,204450206062.47,transacciones_corresponsales_fisicos,0.005850663526957186
ptgf,88,transacciones_corresponsales_fisicos,montopago,14541353921.74,montopago,_12_monto_pagos_corresponsales,12,14844595326.740002,transacciones_corresponsales_fisicos,0.020853725631878192
ptgf,97,transacciones_corresponsales_fisicos,montopago,2511574417.82,montopago,_12_monto_pagos_corresponsales,12,2512070254.82,transacciones_corresponsales_fisicos,0.00019742078772659952
ptgf,99,transacciones_corresponsales_fisicos,montopago,4472109375.91,montopago,_12_monto_pagos_corresponsales,12,4486088967.91,transacciones_corresponsales_fisicos,0.0031259503793230428
ptgf,20,transacciones_corresponsales_fisicos,nroretiros,809489.0,nroretiros,_13_nro_retiros_corresponsales,13,808172.0,transacciones_corresponsales_fisicos,0.0016269523118905877
ptgf,27,transacciones_corresponsales_fisicos,nroretiros,305650.0,nroretiros,_13_nro_retiros_corresponsales,13,305650.0,transacciones_corresponsales_fisicos,0.0
ptgf,44,transacciones_corresponsales_fisicos,nroretiros,356814.0,nroretiros,_13_nro_retiros_corresponsales,13,356816.0,transacciones_corresponsales_fisicos,5.605161232462852e-06
ptgf,68,transacciones_corresponsales_fisicos,nroretiros,2126295.0,nroretiros,_13_nro_retiros_corresponsales,13,2126849.0,transacciones_corresponsales_fisicos,0.00026054710188379315
ptgf,73,transacciones_corresponsales_fisicos,nroretiros,916124.0,nroretiros,_13_nro_retiros_corresponsales,13,916128.0,transacciones_corresponsales_fisicos,4.366221166566971e-06
ptgf,76,transacciones_corresponsales_fisicos,nroretiros,3232730.0,nroretiros,_13_nro_retiros_corresponsales,13,3232078.0,transacciones_corresponsales_fisicos,0.00020168711893662632
ptgf,91,transacciones_corresponsales_fisicos,nroretiros,4123.0,nroretiros,_13_nro_retiros_corresponsales,13,4123.0,transacciones_corresponsales_fisicos,0.0
ptgf,15,corresponsales_fisicos,correspropios,1327.0,correspropios,_1_nro_corresponsales_f_sicos,1,1235.0,corresponsales_fisicos,0.0693293142426526
ptgf,17,corresponsales_fisicos,correspropios,540.0,correspropios,_1_nro_corresponsales_f_sicos,1,468.0,corresponsales_fisicos,0.13333333333333333
ptgf,20,corresponsales_fisicos,correspropios,620.0,correspropios,_1_nro_corresponsales_f_sicos,1,573.0,corresponsales_fisicos,0.07580645161290323
ptgf,63,corresponsales_fisicos,correspropios,254.0,correspropios,_1_nro_corresponsales_f_sicos,1,241.0,corresponsales_fisicos,0.051181102362204724
ptgf,70,corresponsales_fisicos,correspropios,420.0,correspropios,_1_nro_corresponsales_f_sicos,1,349.0,corresponsales_fisicos,0.16904761904761906
ptgf,76,corresponsales_fisicos,correspropios,2184.0,correspropios,_1_nro_corresponsales_f_sicos,1,2023.0,corresponsales_fisicos,0.07371794871794872
ptgf,88,corresponsales_fisicos,correspropios,18.0,correspropios,_1_nro_corresponsales_f_sicos,1,16.0,corresponsales_fisicos,0.1111111111111111
ptgf,19,credito_consumo,generomontomcdc,125375559400.73,generomontomcdc,_42_monto_cr_dito_consumo,42,126411636649.66,credito_consumo,0.008263789640359327
ptgf,47,credito_consumo,generomontomcdc,185822550554.63,generomontomcdc,_42_monto_cr_dito_consumo,42,187005783895.33002,credito_consumo,0.00636754439742852
ptgf,68,credito_consumo,generomontomcdc,465412576318.6,generomontomcdc,_42_monto_cr_dito_consumo,42,454831282395.74005,credito_consumo,0.02273529866029331
ptgf,70,credito_consumo,generomontomcdc,87254535533.10999,generomontomcdc,_42_monto_cr_dito_consumo,42,87333862207.11,credito_consumo,0.000909140980641787
ptgf,81,credito_consumo,generomontomcdc,31247507404.95,generomontomcdc,_42_monto_cr_dito_consumo,42,31247507404.95,credito_consumo,0.0
ptgf,91,credito_consumo,generomontomcdc,7063637795.389999,generomontomcdc,_42_monto_cr_dito_consumo,42,7063637795.389999,credito_consumo,0.0
ptgf,97,credito_consumo,generomontomcdc,238382687.0,generomontomcdc,_42_monto_cr_dito_consumo,42,238382687.0,credito_consumo,0.0
ptgf,99,credito_consumo,generomontomcdc,4254813276.3199997,generomontomcdc,_42_monto_cr_dito_consumo,42,4254813276.3199997,credito_consumo,0.0
ptgf,13,credito_consumo,generonrohcdc,253515.0,generonrohcdc,_43_nro_cr_dito_consumo,43,254338.0,credito_consumo,0.003246356231386703
ptgf,15,credito_consumo,generonrohcdc,98816.0,generonrohcdc,_43_nro_cr_dito_consumo,43,99038.0,credito_consumo,0.0022465997409326427
ptgf,18,credito_consumo,generonrohcdc,38768.0,generonrohcdc,_43_nro_cr_dito_consumo,43,38768.0,credito_consumo,0.0
ptgf,20,credito_consumo,generonrohcdc,87547.0,generonrohcdc,_43_nro_cr_dito_consumo,43,85944.0,credito_consumo,0.01831016482575074
ptgf,23,credito_consumo,generonrohcdc,98797.0,generonrohcdc,_43_nro_cr_dito_consumo,43,99166.0,credito_consumo,0.003734931222607974
ptgf,25,credito_consumo,generonrohcdc,212158.0,generonrohcdc,_43_nro_cr_dito_consumo,43,212919.0,credito_consumo,0.0035869493490700327
ptgf,41,credito_consumo,generonrohcdc,101187.0,generonrohcdc,_43_nro_cr_dito_consumo,43,101478.0,credito_consumo,0.002875863500252009
ptgf,52,credito_consumo,generonrohcdc,65888.0,generonrohcdc,_43_nro_cr_dito_consumo,43,66074.0,credito_consumo,0.002822972316658572
ptgf,63,credito_consumo,generonrohcdc,144839.0,generonrohcdc,_43_nro_cr_dito_consumo,43,145119.0,credito_consumo,0.0019331809802608413
ptgf,73,credito_consumo,generonrohcdc,108296.0,generonrohcdc,_43_nro_cr_dito_consumo,43,108776.0,credito_consumo,0.0044322966683903375
ptgf,86,credito_consumo,generonrohcdc,2166.0,generonrohcdc,_43_nro_cr_dito_consumo,43,2166.0,credito_consumo,0.0
ptgf,25,cuentas_ahorro,generonromca,1540904.0,generonromca,_27_nro_ctas_ahorro_mujeres,27,1540662.0,cuentas_ahorro,0.00015705066636208356
ptgf,47,cuentas_ahorro,generonromca,489713.0,generonromca,_27_nro_ctas_ahorro_mujeres,27,489718.0,cuentas_ahorro,1.0210061811714208e-05
ptgf,54,cuentas_ahorro,generonromca,694423.0,generonromca,_27_nro_ctas_ahorro_mujeres,27,694422.0,cuentas_ahorro,1.4400444685731894e-06
ptgf,81,cuentas_ahorro,generonromca,114753.0,generonromca,_27_nro_ctas_ahorro_mujeres,27,114754.0,cuentas_ahorro,8.714369123247323e-06
ptgf,88,cuentas_ahorro,generonromca,72117.0,generonromca,_27_nro_ctas_ahorro_mujeres,27,72119.0,cuentas_ahorro,2.773271212058183e-05
ptgf,05,cuentas_ahorro,generosaldohca,6688889135756.079,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,6720140236566.049,cuentas_ahorro,0.004672091310784934
ptgf,13,cuentas_ahorro,generosaldohca,947657612099.8501,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,947690871961.4401,cuentas_ahorro,3.5096918090772843e-05
ptgf,15,cuentas_ahorro,generosaldohca,903802539396.1901,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,903821838958.6299,cuentas_ahorro,2.1353737789576178e-05
ptgf,18,cuentas_ahorro,generosaldohca,159204197152.79996,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,159204197152.8,cuentas_ahorro,1.9168827625637306e-16
ptgf,19,cuentas_ahorro,generosaldohca,492629288610.33,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,492624223459.77997,cuentas_ahorro,1.0281870500102084e-05
ptgf,23,cuentas_ahorro,generosaldohca,565025871060.0798,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,565025554120.44,cuentas_ahorro,5.609294301833439e-07
ptgf,44,cuentas_ahorro,generosaldohca,223936034101.42,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,223935931622.97003,cuentas_ahorro,4.576237602532393e-07
ptgf,66,cuentas_ahorro,generosaldohca,1011611651191.86,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,1011609268615.6298,cuentas_ahorro,2.355228142555997e-06
ptgf,68,cuentas_ahorro,generosaldohca,1939601775993.59,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,1939601514924.9697,cuentas_ahorro,1.3459908296257968e-07
ptgf,85,cuentas_ahorro,generosaldohca,295374647260.07,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,295374484618.07,cuentas_ahorro,5.506295191841491e-07
ptgf,25,cuentas_ahorro,saldo3y5smmlv,184126448281.14996,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,184724782514.33005,cuentas_ahorro,0.003249583309544232
ptgf,47,cuentas_ahorro,saldo3y5smmlv,43436881950.94,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,43490389134.21,cuentas_ahorro,0.001231837573664486
ptgf,54,cuentas_ahorro,saldo3y5smmlv,80620295719.43,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,80881756006.38998,cuentas_ahorro,0.003243107515629937
ptgf,81,cuentas_ahorro,saldo3y5smmlv,12714378094.02,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,12735766575.02,cuentas_ahorro,0.0016822278558838613
ptgf,88,cuentas_ahorro,saldo3y5smmlv,7652861880.97,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,7689795779.97,cuentas_ahorro,0.004826155178867363
ptgf,17,cuentas_ahorro,saldoactivasca,2312079747941.83,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,2311676874463.44,cuentas_ahorro,0.0001742472242788196
ptgf,20,cuentas_ahorro,saldoactivasca,1422634808004.92,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,1422493660365.5898,cuentas_ahorro,9.921565150512611e-05
ptgf,50,cuentas_ahorro,saldoactivasca,2697878906143.7896,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,2698018000315.8003,cuentas_ahorro,5.155686257599912e-05
ptgf,52,cuentas_ahorro,saldoactivasca,2547789127792.2397,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,2547090404290.81,cuentas_ahorro,0.000274246990776336
ptgf,63,cuentas_ahorro,saldoactivasca,1394268270360.3198,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,1392889028406.3098,cuentas_ahorro,0.0009892227940133595
ptgf,76,cuentas_ahorro,saldoactivasca,16378193825533.928,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,16363767024549.271,cuentas_ahorro,0.0008808542100756301
ptgf,86,cuentas_ahorro,saldoactivasca,619551071675.27,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,619828038154.3099,cuentas_ahorro,0.0004470438220548919
ptgf,94,cuentas_ahorro,saldoactivasca,182542988702.47998,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,182572011279.05,cuentas_ahorro,0.0001589903659203813
ptgf,95,cuentas_ahorro,saldoactivasca,183108343542.96,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,183173480064.47998,cuentas_ahorro,0.000355726671213685
ptgf,97,cuentas_ahorro,saldoactivasca,107946596721.39,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,107966473660.39,cuentas_ahorro,0.00018413678248052924
ptgf,99,cuentas_ahorro,saldoactivasca,87641556291.75,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,87700911942.79001,cuentas_ahorro,0.0006772546443883253
ptgf,17,cuentas_ahorro,totalnroca,1296331.0,totalnroca,_31_nro_ctas_ahorro,31,1296331.0,cuentas_ahorro,0.0
ptgf,20,cuentas_ahorro,totalnroca,1013804.0,totalnroca,_31_nro_ctas_ahorro,31,1013804.0,cuentas_ahorro,0.0
ptgf,50,cuentas_ahorro,totalnroca,1446084.0,totalnroca,_31_nro_ctas_ahorro,31,1446084.0,cuentas_ahorro,0.0
ptgf,52,cuentas_ahorro,totalnroca,1395901.0,totalnroca,_31_nro_ctas_ahorro,31,1395901.0,cuentas_ahorro,0.0
ptgf,63,cuentas_ahorro,totalnroca,775557.0,totalnroca,_31_nro_ctas_ahorro,31,775557.0,cuentas_ahorro,0.0
ptgf,76,cuentas_ahorro,totalnroca,7249735.0,totalnroca,_31_nro_ctas_ahorro,31,7249504.0,cuentas_ahorro,3.1863233621642725e-05
ptgf,86,cuentas_ahorro,totalnroca,284647.0,totalnroca,_31_nro_ctas_ahorro,31,284647.0,cuentas_ahorro,0.0
ptgf,94,cuentas_ahorro,totalnroca,20402.0,totalnroca,_31_nro_ctas_ahorro,31,20402.0,cuentas_ahorro,0.0
ptgf,95,cuentas_ahorro,totalnroca,91112.0,totalnroca,_31_nro_ctas_ahorro,31,91112.0,cuentas_ahorro,0.0
ptgf,97,cuentas_ahorro,totalnroca,12609.0,totalnroca,_31_nro_ctas_ahorro,31,12609.0,cuentas_ahorro,0.0
ptgf,99,cuentas_ahorro,totalnroca,43341.0,totalnroca,_31_nro_ctas_ahorro,31,43341.0,cuentas_ahorro,0.0
ptgf,05,microcredito,generonrommicro,14982.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,14139.0,microcredito,0.05626752102523028
ptgf,20,microcredito,generonrommicro,12849.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,12109.0,microcredito,0.057592030508210754
ptgf,27,microcredito,generonrommicro,1051.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,1051.0,microcredito,0.0
ptgf,41,microcredito,generonrommicro,8509.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,7410.0,microcredito,0.12915736279233753
ptgf,63,microcredito,generonrommicro,2894.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,2894.0,microcredito,0.0
ptgf,94,microcredito,generonrommicro,115.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,115.0,microcredito,0.0
ptgf,50,microcredito,totalmontomicro,68520188348.21,totalmontomicro,_76_monto_microcr_dito,76,63262663348.21,microcredito,0.07672957600878144
ptgf,54,microcredito,totalmontomicro,53843404066.24,totalmontomicro,_76_monto_microcr_dito,76,49732276066.24,microcredito,0.07635341916611271
ptgf,73,microcredito,totalmontomicro,80115119683.87,totalmontomicro,_76_monto_microcr_dito,76,76765395543.87,microcredito,0.04181138533173056
ptgf,81,microcredito,totalmontomicro,15830338781.39,totalmontomicro,_76_monto_microcr_dito,76,13620303181.39,microcredito,0.13960759971846576
ptgf,85,microcredito,totalmontomicro,28370099079.2,totalmontomicro,_76_monto_microcr_dito,76,24224179079.2,microcredito,0.14613695878981434
ptgf,86,microcredito,totalmontomicro,22950318465.0,totalmontomicro,_76_monto_microcr_dito,76,21909563465.0,microcredito,0.04534817247033787
ptgf,97,microcredito,totalmontomicro,746530383.0,totalmontomicro,_76_monto_microcr_dito,76,746530383.0,microcredito,0.0
ptgf,50,microcredito,totalnromicro,10593.0,totalnromicro,_75_nro_microcr_dito,75,10438.0,microcredito,0.01463230435193052
ptgf,54,microcredito,totalnromicro,8885.0,totalnromicro,_75_nro_microcr_dito,75,8759.0,microcredito,0.014181204276871131
ptgf,73,microcredito,totalnromicro,14306.0,totalnromicro,_75_nro_microcr_dito,75,14208.0,microcredito,0.006850272612889697
ptgf,81,microcredito,totalnromicro,2083.0,totalnromicro,_75_nro_microcr_dito,75,2022.0,microcredito,0.02928468554968795
ptgf,85,microcredito,totalnromicro,4135.0,totalnromicro,_75_nro_microcr_dito,75,4025.0,microcredito,0.026602176541717048
ptgf,86,microcredito,totalnromicro,4089.0,totalnromicro,_75_nro_microcr_dito,75,4056.0,microcredito,0.008070432868672046
ptgf,97,microcredito,totalnromicro,207.0,totalnromicro,_75_nro_microcr_dito,75,207.0,microcredito,0.0
ptgf,08,microcredito_rango,monto3y4smmlv,5108000748.78,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,4593321994.88,microcredito_rango,0.10075933407467218
ptgf,11,microcredito_rango,monto3y4smmlv,11128146254.75,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,10361025517.25,microcredito_rango,0.06893517751643118
ptgf,17,microcredito_rango,monto3y4smmlv,1963908510.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,1963908510.0,microcredito_rango,0.0
ptgf,18,microcredito_rango,monto3y4smmlv,1587096385.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,1587096385.0,microcredito_rango,0.0
ptgf,23,microcredito_rango,monto3y4smmlv,3707943765.2,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,3707943765.2,microcredito_rango,0.0
ptgf,47,microcredito_rango,monto3y4smmlv,4209341156.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,4209341156.0,microcredito_rango,0.0
ptgf,66,microcredito_rango,monto3y4smmlv,2272913068.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,2272913068.0,microcredito_rango,0.0
ptgf,85,microcredito_rango,monto3y4smmlv,1531103488.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,1531103488.0,microcredito_rango,0.0
ptgf,13,microcredito_rango,monto4y10smmlv,18258809582.27,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,18258809582.27,microcredito_rango,0.0
ptgf,15,microcredito_rango,monto4y10smmlv,29775233393.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,29775233393.0,microcredito_rango,0.0
ptgf,27,microcredito_rango,monto4y10smmlv,3400280337.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,3400280337.0,microcredito_rango,0.0
ptgf,41,microcredito_rango,monto4y10smmlv,28998935993.53,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,25105751099.010002,microcredito_rango,0.13425268069796117
ptgf,44,microcredito_rango,monto4y10smmlv,3633705505.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,3633705505.0,microcredito_rango,0.0
ptgf,50,microcredito_rango,monto4y10smmlv,18105056235.739998,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,18105056235.74,microcredito_rango,2.1069789654089323e-16
ptgf,54,microcredito_rango,monto4y10smmlv,14740129093.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,14740129093.0,microcredito_rango,0.0
ptgf,63,microcredito_rango,monto4y10smmlv,7184063924.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,7184063924.0,microcredito_rango,0.0
ptgf,68,microcredito_rango,monto4y10smmlv,46613702338.43,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,35641116199.93,microcredito_rango,0.23539400622665857
ptgf,70,microcredito_rango,monto4y10smmlv,11394043079.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,11394043079.0,microcredito_rango,0.0
ptgf,81,microcredito_rango,monto4y10smmlv,3367032385.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,3367032385.0,microcredito_rango,0.0
ptgf,88,microcredito_rango,monto4y10smmlv,383000000.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,383000000.0,microcredito_rango,0.0
ptgf,91,microcredito_rango,monto4y10smmlv,223995180.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,223995180.0,microcredito_rango,0.0
ptgf,94,microcredito_rango,monto4y10smmlv,461448618.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,461448618.0,microcredito_rango,0.0
ptgf,08,microcredito_rango,nro10y25smmlv,1787.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,1595.0,microcredito_rango,0.10744264129826525
ptgf,11,microcredito_rango,nro10y25smmlv,6731.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,6305.0,microcredito_rango,0.063289258653989
ptgf,17,microcredito_rango,nro10y25smmlv,866.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,866.0,microcredito_rango,0.0
ptgf,18,microcredito_rango,nro10y25smmlv,759.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,759.0,microcredito_rango,0.0
ptgf,23,microcredito_rango,nro10y25smmlv,942.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,942.0,microcredito_rango,0.0
ptgf,47,microcredito_rango,nro10y25smmlv,869.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,869.0,microcredito_rango,0.0
ptgf,66,microcredito_rango,nro10y25smmlv,770.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,770.0,microcredito_rango,0.0
ptgf,85,microcredito_rango,nro10y25smmlv,764.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,764.0,microcredito_rango,0.0
ptgf,08,microcredito_rango,nro1smmlv,716.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,507.0,microcredito_rango,0.2918994413407821
ptgf,11,microcredito_rango,nro1smmlv,1802.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,1505.0,microcredito_rango,0.16481687014428412
ptgf,17,microcredito_rango,nro1smmlv,464.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,464.0,microcredito_rango,0.0
ptgf,18,microcredito_rango,nro1smmlv,94.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,94.0,microcredito_rango,0.0
ptgf,23,microcredito_rango,nro1smmlv,704.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,704.0,microcredito_rango,0.0
ptgf,47,microcredito_rango,nro1smmlv,1407.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,1407.0,microcredito_rango,0.0
ptgf,66,microcredito_rango,nro1smmlv,641.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,641.0,microcredito_rango,0.0
ptgf,85,microcredito_rango,nro1smmlv,135.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,135.0,microcredito_rango,0.0
ptgf,05,transacciones_corresponsales_fisicos,montogirorec,15756040276.0,montogirorec,_10_monto_giros_recibidos,10,15756040276.0,transacciones_corresponsales_fisicos,0.0
ptgf,08,transacciones_corresponsales_fisicos,montogirorec,20331433784.0,montogirorec,_10_monto_giros_recibidos,10,20331433784.0,transacciones_corresponsales_fisicos,0.0
ptgf,13,transacciones_corresponsales_fisicos,montogirorec,24614892967.0,montogirorec,_10_monto_giros_recibidos,10,24614892967.0,transacciones_corresponsales_fisicos,0.0
ptgf,19,transacciones_corresponsales_fisicos,montogirorec,4736566476.0,montogirorec,_10_monto_giros_recibidos,10,4736566476.0,transacciones_corresponsales_fisicos,0.0
